Place,Distance,Type,Median earnings,Median household income,Avg Hours Worked,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Avg Hrly Earnings,Wages,Self Employment,Investments and Retirement,Social Security,Public Assistance and SSI,Self Employed,Total Working Age,Unemployment Rate,Labor Force Participation,Total Employed,Total Unemployed,Total Not in Labor Force,With Retirement Income,Total In Poverty,Percent of Population In Poverty,In Poverty-Employed,In Poverty-Unemployed,In Poverty-Not in Labor Force,Public Assistance Percent,Gini Index,Full Time Employment,Part Time Employment,Men Working Part Time,Women Working Part Time,Single Earner Families,Families with No One Working,"Car, truck or van",Drove alone,Carpooled,In 2-person carpool,In 3-person carpool,In 4-or-more-person carpool,Public transportation,Bus,Streetcar or trolley,Subway or elevated,Railroad,Ferryboat,Bicycle,Walked,"Taxicab, motorcycle or other",Worked at home,Bicycle or walk,Drive,Avg Commute Time,Work in city or place where live,Self Employment Income,Total Self-employed Men,Total Self-employed Women,Zip Code
2047,0.0,Zipcode,0.0,31302.0,0.0,33.0,33.0,16.0,17.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.113,0.219,0.106,0.113,0.781,0.798,0.0,0.0,0.0,0.0,0.0,0.202,0.09,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"<a href=""2047-Zipcode-MA-Economy-data.html"">2047</a>"
2048,0.0,Zipcode,69392.0,102090.0,38.3,14133.0,14133.0,13065.0,1068.0,0.0,4279.0,34.842,0.842,0.045,0.079,0.032,0.002,0.112,18412.0,0.058,0.768,0.71,0.058,0.232,0.128,613.0,0.026,0.356,0.033,0.178,0.046,0.396,0.763,0.237,0.146,0.336,0.218,0.086,0.848,0.786,0.061,0.046,0.012,0.003,0.095,0.001,0.0,0.01,0.084,0.0,0.001,0.009,0.01,0.038,0.01,0.857,35.948,0.068,49400.54,657.0,287.0,"<a href=""2048-Zipcode-MA-Economy-data.html"">2048</a>"
2050,0.0,Zipcode,65369.0,84747.0,37.8,14399.0,14381.0,13712.0,669.0,18.0,6390.0,33.257,0.783,0.042,0.119,0.051,0.004,0.127,20789.0,0.032,0.693,0.66,0.032,0.307,0.194,1921.0,0.074,0.173,0.043,0.169,0.058,0.442,0.713,0.287,0.15,0.421,0.253,0.112,0.909,0.83,0.079,0.077,0.0,0.001,0.035,0.005,0.0,0.013,0.011,0.006,0.001,0.009,0.009,0.038,0.01,0.918,36.251,0.117,35430.939,970.0,650.0,"<a href=""2050-Zipcode-MA-Economy-data.html"">2050</a>"
2052,0.0,Zipcode,102515.0,147630.0,39.6,6442.0,6442.0,6135.0,307.0,0.0,2734.0,49.784,0.783,0.061,0.133,0.021,0.002,0.173,9176.0,0.033,0.702,0.669,0.033,0.298,0.127,313.0,0.025,0.157,0.0,0.163,0.022,0.461,0.754,0.246,0.12,0.395,0.312,0.078,0.817,0.736,0.081,0.065,0.004,0.012,0.09,0.011,0.002,0.004,0.073,0.0,0.0,0.009,0.005,0.079,0.009,0.823,37.535,0.181,71836.287,536.0,226.0,"<a href=""2052-Zipcode-MA-Economy-data.html"">2052</a>"
2053,0.0,Zipcode,69727.0,109865.0,38.7,7922.0,7922.0,7557.0,365.0,0.0,2359.0,34.649,0.843,0.056,0.068,0.031,0.001,0.135,10281.0,0.036,0.771,0.735,0.036,0.229,0.109,625.0,0.048,0.293,0.027,0.096,0.031,0.398,0.739,0.261,0.169,0.352,0.212,0.045,0.898,0.852,0.045,0.027,0.014,0.004,0.044,0.0,0.0,0.01,0.033,0.0,0.001,0.008,0.003,0.046,0.01,0.901,38.519,0.0,54828.871,431.0,220.0,"<a href=""2053-Zipcode-MA-Economy-data.html"">2053</a>"
2054,0.0,Zipcode,64920.0,97591.0,39.8,4357.0,4357.0,4167.0,190.0,0.0,2208.0,31.368,0.804,0.053,0.092,0.048,0.003,0.127,6565.0,0.029,0.664,0.635,0.029,0.336,0.17,375.0,0.047,0.352,0.069,0.296,0.015,0.42,0.779,0.221,0.106,0.353,0.331,0.105,0.943,0.893,0.05,0.047,0.0,0.003,0.018,0.0,0.0,0.004,0.013,0.0,0.004,0.012,0.0,0.023,0.016,0.943,32.842,0.21,47408.226,399.0,117.0,"<a href=""2054-Zipcode-MA-Economy-data.html"">2054</a>"
2056,0.0,Zipcode,88344.0,138452.0,36.6,5054.0,5054.0,4870.0,184.0,0.0,4172.0,46.419,0.819,0.044,0.105,0.031,0.002,0.137,9226.0,0.02,0.548,0.528,0.02,0.452,0.171,415.0,0.044,0.14,0.096,0.277,0.02,0.393,0.684,0.316,0.263,0.389,0.232,0.09,0.792,0.751,0.041,0.036,0.005,0.0,0.113,0.007,0.0,0.01,0.096,0.0,0.0,0.011,0.005,0.079,0.011,0.797,38.117,0.0,49863.594,400.0,168.0,"<a href=""2056-Zipcode-MA-Economy-data.html"">2056</a>"
2061,0.0,Zipcode,87024.0,114560.0,38.2,5525.0,5525.0,5212.0,313.0,0.0,2691.0,43.81,0.805,0.035,0.117,0.042,0.003,0.116,8216.0,0.038,0.672,0.634,0.038,0.328,0.223,376.0,0.035,0.104,0.037,0.258,0.034,0.45,0.707,0.293,0.168,0.442,0.291,0.11,0.822,0.764,0.058,0.048,0.01,0.0,0.085,0.008,0.0,0.027,0.033,0.017,0.0,0.01,0.005,0.078,0.01,0.827,37.411,0.0,45731.905,432.0,223.0,"<a href=""2061-Zipcode-MA-Economy-data.html"">2061</a>"
2062,0.0,Zipcode,63655.0,83883.0,37.8,16949.0,16949.0,16019.0,930.0,0.0,6988.0,32.385,0.826,0.024,0.091,0.054,0.005,0.077,23937.0,0.039,0.708,0.669,0.039,0.292,0.173,2334.0,0.082,0.183,0.048,0.13,0.084,0.428,0.736,0.264,0.178,0.355,0.239,0.112,0.843,0.772,0.071,0.057,0.011,0.002,0.091,0.009,0.0,0.011,0.071,0.0,0.004,0.023,0.01,0.028,0.027,0.853,31.095,0.221,30826.556,626.0,386.0,"<a href=""2062-Zipcode-MA-Economy-data.html"">2062</a>"
2066,0.0,Zipcode,83225.0,110492.0,39.2,9313.0,9313.0,8769.0,544.0,0.0,4773.0,40.829,0.779,0.047,0.123,0.047,0.003,0.15,14086.0,0.039,0.661,0.623,0.039,0.339,0.229,685.0,0.038,0.147,0.041,0.2,0.054,0.434,0.762,0.238,0.138,0.346,0.262,0.11,0.791,0.744,0.046,0.043,0.001,0.001,0.119,0.002,0.0,0.019,0.066,0.032,0.0,0.018,0.013,0.059,0.018,0.804,38.857,0.177,43306.537,671.0,409.0,"<a href=""2066-Zipcode-MA-Economy-data.html"">2066</a>"
2067,0.0,Zipcode,86618.0,129609.0,38.7,9768.0,9768.0,9287.0,481.0,0.0,3865.0,43.042,0.767,0.076,0.123,0.032,0.002,0.223,13633.0,0.035,0.716,0.681,0.035,0.284,0.142,345.0,0.019,0.032,0.055,0.099,0.044,0.446,0.765,0.235,0.121,0.349,0.247,0.071,0.764,0.705,0.059,0.051,0.004,0.004,0.16,0.001,0.001,0.015,0.143,0.0,0.001,0.018,0.0,0.057,0.019,0.764,39.357,0.125,58568.594,910.0,368.0,"<a href=""2067-Zipcode-MA-Economy-data.html"">2067</a>"
2071,0.0,Zipcode,71979.0,105865.0,38.8,606.0,606.0,547.0,59.0,0.0,836.0,35.676,0.812,0.0,0.125,0.062,0.0,0.044,1442.0,0.041,0.42,0.379,0.041,0.58,0.063,29.0,0.025,0.0,0.483,0.0,0.21,0.348,0.778,0.222,0.206,0.276,0.379,0.158,0.947,0.77,0.177,0.177,0.0,0.0,0.053,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.947,28.938,0.0,0.0,78.0,0.0,"<a href=""2071-Zipcode-MA-Economy-data.html"">2071</a>"
2072,0.0,Zipcode,53855.0,75109.0,38.0,15828.0,15795.0,14827.0,968.0,33.0,7625.0,27.255,0.807,0.023,0.089,0.073,0.008,0.093,23453.0,0.041,0.675,0.632,0.041,0.325,0.182,2274.0,0.082,0.144,0.041,0.192,0.119,0.411,0.771,0.229,0.158,0.299,0.231,0.134,0.86,0.78,0.08,0.059,0.011,0.011,0.081,0.011,0.0,0.017,0.053,0.0,0.001,0.018,0.006,0.033,0.019,0.866,34.353,0.0,22072.239,599.0,488.0,"<a href=""2072-Zipcode-MA-Economy-data.html"">2072</a>"
2081,0.0,Zipcode,78033.0,95592.0,38.7,10553.0,10553.0,10130.0,423.0,0.0,4745.0,38.776,0.794,0.06,0.094,0.05,0.002,0.103,15298.0,0.028,0.69,0.662,0.028,0.31,0.233,437.0,0.023,0.016,0.043,0.277,0.054,0.442,0.731,0.269,0.17,0.373,0.222,0.123,0.854,0.788,0.066,0.047,0.011,0.007,0.082,0.005,0.001,0.011,0.064,0.0,0.001,0.011,0.013,0.04,0.012,0.866,34.119,0.191,73888.677,649.0,253.0,"<a href=""2081-Zipcode-MA-Economy-data.html"">2081</a>"
2090,0.0,Zipcode,100253.0,140355.0,39.7,8020.0,8020.0,7672.0,348.0,0.0,3799.0,48.563,0.747,0.071,0.143,0.038,0.001,0.143,11819.0,0.029,0.679,0.649,0.029,0.321,0.221,277.0,0.018,0.13,0.061,0.199,0.016,0.465,0.809,0.191,0.088,0.306,0.231,0.14,0.72,0.675,0.045,0.042,0.002,0.002,0.171,0.002,0.0,0.016,0.153,0.0,0.002,0.016,0.004,0.087,0.017,0.724,34.583,0.0,90313.716,683.0,247.0,"<a href=""2090-Zipcode-MA-Economy-data.html"">2090</a>"
2093,0.0,Zipcode,72140.0,99924.0,37.4,6393.0,6393.0,5986.0,407.0,0.0,2627.0,37.094,0.813,0.044,0.107,0.034,0.002,0.157,9020.0,0.045,0.709,0.664,0.045,0.291,0.171,555.0,0.049,0.193,0.086,0.11,0.027,0.436,0.714,0.286,0.158,0.428,0.209,0.085,0.859,0.81,0.049,0.036,0.009,0.003,0.066,0.002,0.0,0.005,0.059,0.0,0.0,0.007,0.012,0.056,0.007,0.871,35.077,0.0,35403.704,450.0,202.0,"<a href=""2093-Zipcode-MA-Economy-data.html"">2093</a>"
2108,0.0,Zipcode,86354.0,115042.0,43.4,2551.0,2551.0,2355.0,196.0,0.0,1101.0,38.264,0.689,0.017,0.267,0.028,0.001,0.095,3652.0,0.054,0.699,0.645,0.054,0.301,0.071,336.0,0.091,0.143,0.054,0.238,0.018,0.527,0.822,0.178,0.121,0.242,0.333,0.085,0.219,0.207,0.013,0.013,0.0,0.0,0.212,0.027,0.0,0.134,0.051,0.0,0.018,0.466,0.011,0.074,0.484,0.23,23.428,0.643,32297.382,19.0,93.0,"<a href=""2108-Zipcode-MA-Economy-data.html"">2108</a>"
2109,0.0,Zipcode,73176.0,117344.0,44.6,2791.0,2750.0,2603.0,147.0,41.0,935.0,31.552,0.817,0.022,0.145,0.015,0.001,0.099,3726.0,0.039,0.749,0.699,0.039,0.251,0.077,485.0,0.124,0.167,0.064,0.179,0.034,0.531,0.913,0.087,0.082,0.094,0.351,0.069,0.246,0.23,0.016,0.013,0.003,0.0,0.14,0.015,0.004,0.115,0.006,0.0,0.007,0.543,0.004,0.06,0.55,0.25,20.294,0.789,38411.33,122.0,121.0,"<a href=""2109-Zipcode-MA-Economy-data.html"">2109</a>"
2110,0.0,Zipcode,130156.0,120800.0,48.1,1349.0,1349.0,1325.0,24.0,0.0,663.0,52.037,0.756,0.012,0.207,0.025,0.0,0.142,2012.0,0.012,0.67,0.659,0.012,0.33,0.229,193.0,0.091,0.187,0.041,0.228,0.046,0.619,0.842,0.158,0.129,0.194,0.462,0.076,0.229,0.135,0.095,0.095,0.0,0.0,0.112,0.023,0.044,0.045,0.0,0.0,0.0,0.505,0.032,0.122,0.505,0.261,21.359,0.823,21820.109,137.0,63.0,"<a href=""2110-Zipcode-MA-Economy-data.html"">2110</a>"
2111,0.0,Zipcode,57750.0,39670.0,37.8,4296.0,4296.0,3919.0,377.0,0.0,2590.0,29.38,0.805,0.086,0.088,0.016,0.006,0.083,6886.0,0.055,0.624,0.569,0.055,0.376,0.055,1628.0,0.249,0.193,0.058,0.372,0.212,0.686,0.667,0.333,0.255,0.405,0.382,0.102,0.219,0.124,0.095,0.041,0.007,0.047,0.232,0.022,0.01,0.161,0.039,0.0,0.008,0.437,0.045,0.06,0.445,0.264,22.422,0.676,115559.551,82.0,112.0,"<a href=""2111-Zipcode-MA-Economy-data.html"">2111</a>"
2113,0.0,Zipcode,68340.0,86094.0,42.8,5920.0,5891.0,5776.0,115.0,29.0,1268.0,30.706,0.908,0.033,0.037,0.021,0.001,0.065,7188.0,0.016,0.824,0.804,0.016,0.176,0.052,791.0,0.106,0.418,0.054,0.33,0.027,0.436,0.876,0.124,0.118,0.13,0.321,0.107,0.182,0.171,0.01,0.005,0.0,0.006,0.252,0.018,0.002,0.22,0.011,0.001,0.022,0.504,0.015,0.025,0.526,0.197,24.527,0.757,54502.465,159.0,136.0,"<a href=""2113-Zipcode-MA-Economy-data.html"">2113</a>"
2114,0.0,Zipcode,76789.0,86863.0,46.4,8935.0,8915.0,8505.0,410.0,20.0,3167.0,31.826,0.807,0.074,0.097,0.017,0.004,0.11,12102.0,0.034,0.738,0.703,0.034,0.262,0.073,1874.0,0.151,0.3,0.093,0.31,0.07,0.548,0.873,0.127,0.081,0.172,0.199,0.062,0.204,0.182,0.022,0.015,0.004,0.002,0.223,0.058,0.007,0.153,0.005,0.0,0.016,0.493,0.02,0.044,0.509,0.224,22.511,0.716,89582.653,293.0,263.0,"<a href=""2114-Zipcode-MA-Economy-data.html"">2114</a>"
2115,0.0,Zipcode,60099.0,35274.0,31.3,15867.0,15867.0,14079.0,1788.0,0.0,11776.0,36.925,0.835,0.027,0.088,0.036,0.014,0.085,27643.0,0.065,0.574,0.509,0.065,0.426,0.045,6260.0,0.376,0.257,0.049,0.329,0.209,0.62,0.508,0.492,0.412,0.566,0.217,0.235,0.167,0.144,0.023,0.015,0.002,0.006,0.325,0.093,0.01,0.208,0.013,0.0,0.025,0.411,0.02,0.052,0.436,0.187,22.038,0.745,21328.571,387.0,231.0,"<a href=""2115-Zipcode-MA-Economy-data.html"">2115</a>"
2116,0.0,Zipcode,91956.0,100674.0,41.2,15091.0,15091.0,14305.0,786.0,0.0,6285.0,42.922,0.774,0.05,0.151,0.021,0.003,0.109,21376.0,0.037,0.706,0.669,0.037,0.294,0.074,2506.0,0.123,0.199,0.049,0.28,0.097,0.591,0.749,0.251,0.177,0.318,0.316,0.16,0.29,0.269,0.021,0.015,0.004,0.002,0.228,0.035,0.001,0.181,0.012,0.0,0.019,0.395,0.021,0.046,0.414,0.311,22.97,0.683,78326.893,660.0,605.0,"<a href=""2116-Zipcode-MA-Economy-data.html"">2116</a>"
2118,0.0,Zipcode,81359.0,59589.0,40.7,15843.0,15843.0,14881.0,962.0,0.0,7976.0,38.442,0.851,0.034,0.092,0.016,0.008,0.076,23819.0,0.04,0.665,0.625,0.04,0.335,0.045,6728.0,0.259,0.181,0.059,0.245,0.243,0.593,0.76,0.24,0.188,0.298,0.191,0.078,0.301,0.261,0.04,0.025,0.007,0.007,0.303,0.162,0.001,0.129,0.011,0.0,0.045,0.292,0.015,0.044,0.337,0.316,26.128,0.716,52345.711,692.0,383.0,"<a href=""2118-Zipcode-MA-Economy-data.html"">2118</a>"
2119,0.0,Zipcode,39059.0,30278.0,35.6,13679.0,13679.0,12040.0,1639.0,0.0,8011.0,21.099,0.815,0.024,0.067,0.066,0.029,0.049,21690.0,0.076,0.631,0.555,0.076,0.369,0.077,8215.0,0.307,0.158,0.071,0.17,0.373,0.534,0.685,0.315,0.262,0.363,0.257,0.138,0.435,0.384,0.052,0.042,0.003,0.007,0.404,0.31,0.002,0.084,0.008,0.0,0.031,0.103,0.008,0.019,0.134,0.443,30.113,0.755,22754.862,287.0,112.0,"<a href=""2119-Zipcode-MA-Economy-data.html"">2119</a>"
2120,0.0,Zipcode,42040.0,29592.0,33.0,8247.0,8247.0,7104.0,1143.0,0.0,5289.0,24.499,0.849,0.023,0.065,0.039,0.025,0.062,13536.0,0.084,0.609,0.525,0.084,0.391,0.064,5876.0,0.448,0.235,0.059,0.303,0.27,0.558,0.6,0.4,0.318,0.488,0.263,0.179,0.27,0.23,0.04,0.024,0.002,0.014,0.36,0.175,0.012,0.172,0.002,0.0,0.047,0.289,0.006,0.028,0.336,0.276,26.453,0.752,18064.189,90.0,146.0,"<a href=""2120-Zipcode-MA-Economy-data.html"">2120</a>"
2121,0.0,Zipcode,35945.0,26313.0,34.6,13430.0,13430.0,10943.0,2487.0,0.0,8034.0,19.978,0.758,0.024,0.1,0.075,0.043,0.02,21464.0,0.116,0.626,0.51,0.116,0.374,0.083,9884.0,0.353,0.11,0.083,0.136,0.473,0.541,0.646,0.354,0.302,0.394,0.333,0.196,0.495,0.431,0.064,0.045,0.011,0.008,0.428,0.366,0.002,0.057,0.004,0.0,0.006,0.042,0.006,0.023,0.048,0.501,34.446,0.756,48900.0,85.0,119.0,"<a href=""2121-Zipcode-MA-Economy-data.html"">2121</a>"
2122,0.0,Zipcode,42040.0,53103.0,37.6,13929.0,13895.0,12260.0,1635.0,34.0,5944.0,21.502,0.82,0.043,0.081,0.037,0.019,0.083,19873.0,0.082,0.701,0.617,0.082,0.299,0.102,5066.0,0.207,0.207,0.094,0.191,0.297,0.465,0.757,0.243,0.209,0.276,0.322,0.155,0.573,0.477,0.095,0.077,0.014,0.004,0.34,0.178,0.005,0.151,0.006,0.0,0.016,0.049,0.014,0.008,0.066,0.586,31.109,0.709,36757.726,611.0,128.0,"<a href=""2122-Zipcode-MA-Economy-data.html"">2122</a>"
2124,0.0,Zipcode,45462.0,50044.0,37.9,28362.0,28341.0,25604.0,2737.0,21.0,13245.0,23.068,0.822,0.032,0.075,0.049,0.022,0.078,41607.0,0.066,0.682,0.615,0.066,0.318,0.099,11459.0,0.217,0.16,0.051,0.127,0.322,0.498,0.753,0.247,0.199,0.293,0.27,0.119,0.568,0.499,0.069,0.051,0.013,0.005,0.356,0.188,0.005,0.16,0.003,0.0,0.004,0.037,0.019,0.016,0.04,0.587,36.64,0.69,27658.985,792.0,466.0,"<a href=""2124-Zipcode-MA-Economy-data.html"">2124</a>"
2125,0.0,Zipcode,42614.0,49683.0,37.0,20779.0,20779.0,18453.0,2326.0,0.0,8975.0,22.149,0.852,0.026,0.067,0.037,0.018,0.06,29754.0,0.078,0.698,0.62,0.078,0.302,0.075,9118.0,0.252,0.179,0.078,0.231,0.253,0.505,0.758,0.242,0.188,0.309,0.308,0.12,0.543,0.446,0.097,0.07,0.013,0.014,0.351,0.175,0.002,0.171,0.003,0.0,0.011,0.059,0.014,0.021,0.07,0.557,30.095,0.723,30215.345,610.0,231.0,"<a href=""2125-Zipcode-MA-Economy-data.html"">2125</a>"
2126,0.0,Zipcode,40801.0,47902.0,36.0,16502.0,16502.0,14518.0,1984.0,0.0,7228.0,21.795,0.764,0.022,0.121,0.072,0.022,0.08,23730.0,0.084,0.695,0.612,0.084,0.305,0.166,6070.0,0.208,0.187,0.083,0.111,0.273,0.454,0.692,0.308,0.3,0.315,0.301,0.13,0.603,0.487,0.116,0.102,0.012,0.002,0.336,0.196,0.002,0.131,0.008,0.0,0.001,0.023,0.008,0.029,0.023,0.612,40.326,0.717,17031.479,292.0,424.0,"<a href=""2126-Zipcode-MA-Economy-data.html"">2126</a>"
2127,0.0,Zipcode,66874.0,85336.0,41.1,24374.0,24302.0,23101.0,1201.0,72.0,7508.0,31.29,0.903,0.023,0.044,0.022,0.008,0.061,31882.0,0.038,0.765,0.725,0.038,0.235,0.08,6108.0,0.17,0.185,0.08,0.177,0.175,0.474,0.858,0.142,0.108,0.176,0.204,0.113,0.464,0.403,0.061,0.058,0.001,0.001,0.392,0.25,0.002,0.139,0.001,0.0,0.013,0.085,0.02,0.025,0.099,0.484,27.785,0.696,40657.552,455.0,362.0,"<a href=""2127-Zipcode-MA-Economy-data.html"">2127</a>"
2128,0.0,Zipcode,40262.0,52152.0,38.1,28185.0,28176.0,26196.0,1980.0,9.0,9287.0,20.322,0.852,0.029,0.065,0.04,0.013,0.079,37472.0,0.053,0.752,0.699,0.053,0.248,0.068,8836.0,0.192,0.238,0.075,0.121,0.197,0.445,0.75,0.25,0.165,0.369,0.279,0.111,0.352,0.265,0.087,0.047,0.019,0.021,0.561,0.053,0.001,0.503,0.004,0.001,0.002,0.059,0.008,0.018,0.061,0.36,32.215,0.696,24498.822,542.0,709.0,"<a href=""2128-Zipcode-MA-Economy-data.html"">2128</a>"
2129,0.0,Zipcode,78939.0,90674.0,42.1,11413.0,11320.0,10865.0,455.0,93.0,3660.0,36.058,0.884,0.021,0.068,0.021,0.006,0.082,15073.0,0.03,0.757,0.721,0.03,0.243,0.101,3445.0,0.19,0.185,0.03,0.17,0.185,0.525,0.847,0.153,0.103,0.201,0.266,0.043,0.514,0.462,0.052,0.043,0.002,0.007,0.268,0.125,0.005,0.122,0.004,0.012,0.024,0.138,0.014,0.043,0.162,0.528,29.753,0.609,32097.038,386.0,349.0,"<a href=""2129-Zipcode-MA-Economy-data.html"">2129</a>"
2130,0.0,Zipcode,60529.0,79419.0,39.3,24909.0,24900.0,23438.0,1462.0,9.0,8797.0,29.619,0.839,0.041,0.086,0.029,0.005,0.143,33706.0,0.043,0.739,0.695,0.043,0.261,0.074,6509.0,0.172,0.21,0.074,0.229,0.137,0.47,0.778,0.222,0.179,0.26,0.223,0.067,0.4,0.353,0.047,0.041,0.004,0.002,0.419,0.105,0.007,0.297,0.01,0.001,0.064,0.059,0.008,0.049,0.123,0.408,31.064,0.722,28403.209,968.0,849.0,"<a href=""2130-Zipcode-MA-Economy-data.html"">2130</a>"
2131,0.0,Zipcode,53849.0,68655.0,37.9,19029.0,19014.0,17725.0,1289.0,15.0,7231.0,27.323,0.813,0.042,0.099,0.038,0.008,0.122,26260.0,0.049,0.725,0.675,0.049,0.275,0.11,4137.0,0.13,0.21,0.08,0.136,0.169,0.453,0.757,0.243,0.18,0.298,0.22,0.085,0.647,0.573,0.074,0.059,0.008,0.006,0.276,0.103,0.01,0.121,0.042,0.0,0.02,0.018,0.009,0.03,0.037,0.656,33.458,0.643,30636.624,654.0,720.0,"<a href=""2131-Zipcode-MA-Economy-data.html"">2131</a>"
2132,0.0,Zipcode,70666.0,91273.0,39.2,15829.0,15829.0,15091.0,738.0,0.0,7313.0,34.667,0.815,0.036,0.1,0.045,0.004,0.109,23142.0,0.032,0.684,0.652,0.032,0.316,0.182,1627.0,0.059,0.178,0.013,0.127,0.071,0.426,0.807,0.193,0.13,0.252,0.219,0.102,0.77,0.686,0.085,0.073,0.008,0.003,0.171,0.058,0.011,0.061,0.04,0.0,0.002,0.014,0.006,0.037,0.015,0.776,32.369,0.585,36597.644,675.0,607.0,"<a href=""2132-Zipcode-MA-Economy-data.html"">2132</a>"
2134,0.0,Zipcode,46787.0,47485.0,36.3,11839.0,11832.0,11201.0,631.0,7.0,4814.0,24.787,0.889,0.035,0.044,0.022,0.01,0.1,16653.0,0.038,0.711,0.673,0.038,0.289,0.042,5103.0,0.292,0.302,0.053,0.469,0.098,0.509,0.716,0.284,0.242,0.335,0.236,0.155,0.337,0.306,0.031,0.02,0.003,0.009,0.403,0.159,0.051,0.192,0.001,0.0,0.068,0.126,0.022,0.045,0.194,0.359,32.801,0.659,23178.191,497.0,230.0,"<a href=""2134-Zipcode-MA-Economy-data.html"">2134</a>"
2135,0.0,Zipcode,54270.0,57330.0,38.4,25471.0,25448.0,24239.0,1209.0,23.0,11247.0,27.178,0.826,0.034,0.088,0.041,0.011,0.111,36718.0,0.033,0.694,0.66,0.033,0.306,0.081,8907.0,0.223,0.257,0.047,0.351,0.152,0.487,0.776,0.224,0.173,0.274,0.238,0.158,0.538,0.488,0.05,0.04,0.005,0.005,0.321,0.145,0.04,0.136,0.001,0.0,0.029,0.055,0.009,0.047,0.084,0.547,32.67,0.565,21971.936,1076.0,779.0,"<a href=""2135-Zipcode-MA-Economy-data.html"">2135</a>"
2136,0.0,Zipcode,45745.0,62114.0,36.9,17485.0,17485.0,16110.0,1375.0,0.0,7704.0,23.84,0.798,0.035,0.097,0.058,0.012,0.081,25189.0,0.055,0.694,0.64,0.055,0.306,0.147,3414.0,0.109,0.16,0.062,0.16,0.2,0.44,0.737,0.263,0.24,0.283,0.21,0.119,0.713,0.636,0.077,0.05,0.022,0.005,0.235,0.124,0.003,0.074,0.035,0.0,0.001,0.022,0.005,0.024,0.023,0.718,35.518,0.657,32562.622,507.0,264.0,"<a href=""2136-Zipcode-MA-Economy-data.html"">2136</a>"
2138,0.0,Zipcode,71028.0,84305.0,35.1,21321.0,21312.0,20240.0,1072.0,9.0,12364.0,38.915,0.679,0.076,0.213,0.031,0.001,0.166,33685.0,0.032,0.633,0.601,0.032,0.367,0.114,3242.0,0.121,0.244,0.033,0.487,0.034,0.554,0.629,0.371,0.295,0.445,0.278,0.093,0.302,0.27,0.032,0.026,0.003,0.003,0.223,0.087,0.007,0.126,0.003,0.0,0.059,0.319,0.007,0.089,0.379,0.309,23.385,0.507,62738.437,702.0,934.0,"<a href=""2138-Zipcode-MA-Economy-data.html"">2138</a>"
2139,0.0,Zipcode,61368.0,82953.0,39.2,23361.0,23361.0,22299.0,1062.0,0.0,9298.0,30.106,0.798,0.06,0.11,0.027,0.005,0.153,32659.0,0.033,0.715,0.683,0.033,0.285,0.075,4269.0,0.139,0.238,0.041,0.253,0.115,0.49,0.755,0.245,0.205,0.287,0.258,0.061,0.27,0.243,0.028,0.024,0.002,0.002,0.303,0.116,0.01,0.174,0.004,0.0,0.099,0.252,0.012,0.062,0.351,0.283,24.292,0.441,44076.712,971.0,690.0,"<a href=""2139-Zipcode-MA-Economy-data.html"">2139</a>"
2140,0.0,Zipcode,65342.0,85417.0,39.2,12463.0,12440.0,11662.0,778.0,23.0,4471.0,32.056,0.745,0.07,0.152,0.028,0.004,0.162,16934.0,0.046,0.736,0.689,0.046,0.264,0.11,2878.0,0.147,0.203,0.032,0.285,0.122,0.511,0.781,0.219,0.17,0.27,0.252,0.079,0.416,0.372,0.044,0.039,0.002,0.003,0.376,0.076,0.007,0.285,0.008,0.0,0.049,0.09,0.008,0.061,0.138,0.424,29.807,0.392,49545.698,461.0,550.0,"<a href=""2140-Zipcode-MA-Economy-data.html"">2140</a>"
2141,0.0,Zipcode,60233.0,73322.0,40.6,8470.0,8470.0,7854.0,616.0,0.0,3162.0,28.53,0.892,0.019,0.056,0.027,0.006,0.085,11632.0,0.053,0.728,0.675,0.053,0.272,0.066,2216.0,0.17,0.219,0.12,0.364,0.13,0.492,0.839,0.161,0.119,0.209,0.205,0.145,0.363,0.316,0.047,0.04,0.006,0.002,0.292,0.09,0.014,0.176,0.012,0.0,0.056,0.236,0.012,0.041,0.292,0.375,26.157,0.376,20517.481,196.0,155.0,"<a href=""2141-Zipcode-MA-Economy-data.html"">2141</a>"
2142,0.0,Zipcode,101552.0,113950.0,43.8,1716.0,1686.0,1567.0,119.0,30.0,860.0,44.587,0.775,0.073,0.133,0.019,0.0,0.059,2576.0,0.046,0.666,0.608,0.046,0.334,0.057,328.0,0.143,0.137,0.201,0.491,0.03,0.517,0.824,0.176,0.149,0.211,0.33,0.109,0.212,0.175,0.037,0.031,0.006,0.0,0.262,0.021,0.008,0.233,0.0,0.0,0.007,0.43,0.004,0.086,0.436,0.216,20.952,0.531,205410.959,59.0,19.0,"<a href=""2142-Zipcode-MA-Economy-data.html"">2142</a>"
