Place,Distance,Type,Median earnings,Median household income,Avg Hours Worked,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Avg Hrly Earnings,Wages,Self Employment,Investments and Retirement,Social Security,Public Assistance and SSI,Self Employed,Total Working Age,Unemployment Rate,Labor Force Participation,Total Employed,Total Unemployed,Total Not in Labor Force,With Retirement Income,Total In Poverty,Percent of Population In Poverty,In Poverty-Employed,In Poverty-Unemployed,In Poverty-Not in Labor Force,Public Assistance Percent,Gini Index,Full Time Employment,Part Time Employment,Men Working Part Time,Women Working Part Time,Single Earner Families,Families with No One Working,"Car, truck or van",Drove alone,Carpooled,In 2-person carpool,In 3-person carpool,In 4-or-more-person carpool,Public transportation,Bus,Streetcar or trolley,Subway or elevated,Railroad,Ferryboat,Bicycle,Walked,"Taxicab, motorcycle or other",Worked at home,Bicycle or walk,Drive,Avg Commute Time,Work in city or place where live,Self Employment Income,Total Self-employed Men,Total Self-employed Women,Zip Code,"Less than $10,000","Earnings-$10,000 to $14,999","Earnings-$15,000 to $19,999","Earnings-$20,000 to $49,999","Earnings-$50,000 to $74,999","Earnings-$75,000 to $99,999","Earnings-$100,000 or more",Median earnings - Male,Median earnings - Female,Poverty Under 12 Years,Poverty 12 to 17 years,Poverty 18 to 34 years,Poverty 35 to 54 years,Poverty 55 to 64 years,Poverty 65+ years,White Poverty Rate,Black Poverty Rate,American Indian Poverty Rate,Asian Poverty Rate,Hawaiian Poverty Rate,Hispanic Poverty Rate,Male Poverty Rate,Female Poverty Rate,Married with children Poverty,Unmarried with children Poverty,Unmarried Female with children Poverty,Unmarried Male with children Poverty,Less Than Highschool in Poverty,Highschool Grad in Poverty,Some College in Poverty,College Grad in Poverty,Income <25,Income 25 to 44,Income 45 to 64,Income 65+,12am to 5am,5am to 530am,530 am to 6am,6am to 630am,630 am to 7am,7am to 730am,730 am to 8am,8am to 830am,830 am to 9am,9am to 10am,10am to 11am,11am to 12noon,12noon to 4pm,4pm to midnight,Less than 5 min,5 to 9 min,10 to 14 min,15 to 19 min,20 to 24 min,25 to 29 min,30 to 34 min,35 to 39 min,40 to 44 min,45 to 59 min,60 to 89 min,90 or more min,Avg Male Commute,Avg Female Commute,Earnings-Overall,"Earnings-Mgt, business, science, and arts","Earnings-Mgt, business, and financial","Earnings-Computer, engineering, and science","Earnings-Education, legal, community service, arts, media",Earnings-Healthcare practitioners and tech,Earnings-Service,Earnings-Protective service,Earnings-Sales and office,"Earnings-Natural resources, construction, maintenance","Earnings-Production, transportation, material moving","Male Earners-Mgt, business, science, and arts","Male Earners-Mgt, business, and financial","Male Earners-Computer, engineering, and science","Male Earners-Education, legal, community service, arts, media",Male Earners-Healthcare practitioners and tech,Male Earners-Service,Male Earners-Protective service,Male Earners-Sales and office,"Male Earners-Natural resources, construction, maintenance","Male Earners-Production, transportation, material moving","Female Earners-Mgt, business, science, and arts","Female Earners-Mgt, business, and financial","Female Earners-Computer, engineering, and science","Female Earners-Education, legal, community service, arts, media",Female Earners-Healthcare practitioners and tech,Female Earners-Service,Female Earners-Protective service,Female Earners-Sales and office,"Female Earners-Natural resources, construction, maintenance","Female Earners-Production, transportation, material moving",Private for-profit workers,Employee of private company,Self-employed in incorporated business,Private not-for-profit,Local government,State government,Federal government,Male-Private for-profit workers,Male-Employee of private company,Male-Self-employed in incorporated business,Male-Private not-for-profit,Male-Local government,Male-State government,Male-Federal government,Female-Private for-profit workers,Female-Employee of private company,Female-Self-employed in incorporated business,Female-Private not-for-profit,Female-Local government,Female-State government,Female-Federal government,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations","Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation, warehousing, and utilities",Information,"Finance, insurance, real estate, rental and leasing","Professional, scientific, management, administrative services","Educational services, health care and social assistance","Arts, entertainment, recreation, accommodation and food services",Public administration,Overall Family Income,White Family Income,Black Family Income,American Indian Family Income,Asian Family Income,Hawaiian Family Income,Hispanic Family Income
2464,0.0,Zipcode,68306.0,95750.0,40.1,1892.0,1892.0,1825.0,67.0,0.0,769.0,32.758,0.795,0.082,0.08,0.04,0.003,0.152,2661.0,0.025,0.711,0.686,0.025,0.289,0.124,171.0,0.056,0.31,0.228,0.064,0.082,0.448,0.82,0.18,0.114,0.243,0.158,0.051,0.719,0.69,0.029,0.029,0.0,0.001,0.121,0.03,0.026,0.064,0.0,0.0,0.012,0.061,0.035,0.052,0.073,0.754,32.777,0.209,66744.33,114.0,43.0,"<a href=""2464-Zipcode-MA-Economy-data.html"">2464</a>",0.121,0.062,0.038,0.213,0.205,0.166,0.194,75685.0,65156.0,0.0,0.193,0.129,0.585,0.0,0.094,0.038,0.012,0.0,0.125,0.0,0.006,0.069,0.044,0.076,0.0,0.0,0.0,0.071,0.075,0.069,0.041,0.0,111382.0,100200.0,41111.0,0.008,0.012,0.03,0.053,0.032,0.071,0.234,0.235,0.098,0.12,0.004,0.009,0.083,0.012,0.007,0.045,0.119,0.093,0.111,0.053,0.154,0.063,0.093,0.099,0.134,0.03,16.729,16.048,68306.0,83222.0,90446.0,77381.0,63750.0,96705.0,23843.0,0.0,50357.0,26786.0,0.0,82885.0,92538.0,76548.0,87778.0,111563.0,24125.0,0.0,85375.0,22353.0,0.0,83684.0,90357.0,84688.0,54583.0,96136.0,23036.0,0.0,41184.0,0.0,0.0,64545.0,67222.0,50625.0,67500.0,74167.0,59167.0,0.0,78011.0,80625.0,49167.0,61576.0,0.0,0.0,0.0,51477.0,50341.0,0.0,69271.0,95038.0,0.0,0.0,0.582,0.0,0.114,0.304,0.0,0.0,0.304,0.0,0.114,0.0,0.0,0.127,0.0,0.329,0.127,0.0,0.0,110000.0,135469.0,0.0,0.0,103512.0,0.0,0.0
2465,0.0,Zipcode,101375.0,133958.0,40.8,6340.0,6340.0,6045.0,295.0,0.0,2919.0,47.782,0.802,0.065,0.103,0.028,0.002,0.183,9259.0,0.032,0.685,0.653,0.032,0.315,0.165,334.0,0.029,0.219,0.033,0.207,0.05,0.499,0.792,0.208,0.137,0.285,0.271,0.094,0.764,0.68,0.084,0.062,0.016,0.006,0.101,0.043,0.0,0.015,0.043,0.0,0.018,0.024,0.02,0.073,0.042,0.784,26.968,0.261,70417.766,557.0,315.0,"<a href=""2465-Zipcode-MA-Economy-data.html"">2465</a>",0.131,0.04,0.026,0.154,0.146,0.131,0.372,117717.0,91266.0,0.039,0.228,0.204,0.138,0.147,0.246,0.027,0.102,0.0,0.004,0.0,0.065,0.017,0.039,0.0,0.284,0.422,0.079,0.019,0.081,0.064,0.01,0.0,180938.0,157292.0,61531.0,0.004,0.008,0.04,0.046,0.08,0.095,0.201,0.238,0.102,0.091,0.017,0.003,0.039,0.035,0.035,0.074,0.082,0.106,0.139,0.075,0.168,0.084,0.056,0.141,0.04,0.002,14.49,12.478,101375.0,116229.0,127024.0,102481.0,91830.0,146250.0,64231.0,113875.0,51184.0,56136.0,50893.0,138000.0,157024.0,115689.0,120469.0,250001.0,63558.0,130040.0,75313.0,56136.0,60685.0,98214.0,101836.0,96824.0,89861.0,114583.0,65972.0,0.0,44744.0,0.0,0.0,103866.0,102394.0,130156.0,110250.0,71429.0,90996.0,246250.0,123750.0,120515.0,139875.0,127679.0,73750.0,91484.0,246250.0,92313.0,94583.0,57500.0,98527.0,70347.0,90417.0,0.0,0.67,0.133,0.138,0.032,0.027,0.0,0.061,0.0,0.019,0.056,0.0,0.074,0.12,0.436,0.197,0.013,0.0,171597.0,171607.0,174844.0,0.0,172596.0,0.0,0.0
2466,0.0,Zipcode,83975.0,107717.0,35.5,4301.0,4301.0,4110.0,191.0,0.0,2634.0,45.49,0.769,0.07,0.118,0.04,0.003,0.175,6935.0,0.028,0.62,0.593,0.028,0.38,0.157,401.0,0.056,0.067,0.105,0.294,0.091,0.492,0.643,0.357,0.237,0.481,0.32,0.107,0.663,0.621,0.042,0.042,0.0,0.001,0.129,0.039,0.004,0.053,0.034,0.0,0.018,0.106,0.012,0.072,0.124,0.676,25.642,0.313,56196.378,259.0,214.0,"<a href=""2466-Zipcode-MA-Economy-data.html"">2466</a>",0.327,0.057,0.021,0.141,0.148,0.083,0.223,92069.0,78906.0,0.087,0.082,0.401,0.147,0.052,0.229,0.046,0.154,0.0,0.051,0.0,0.123,0.041,0.07,0.023,0.143,0.187,0.0,0.107,0.048,0.117,0.042,21389.0,114358.0,127188.0,43902.0,0.012,0.01,0.006,0.046,0.09,0.114,0.148,0.206,0.086,0.077,0.045,0.016,0.114,0.031,0.034,0.103,0.117,0.148,0.138,0.06,0.099,0.062,0.075,0.105,0.046,0.011,14.107,11.535,83975.0,105704.0,111830.0,87875.0,90588.0,173182.0,30549.0,0.0,48750.0,62989.0,60543.0,115673.0,133750.0,70000.0,106689.0,202750.0,26979.0,0.0,38523.0,62989.0,60543.0,92857.0,97353.0,95368.0,73750.0,171250.0,35909.0,0.0,53239.0,0.0,0.0,82656.0,80625.0,101607.0,95368.0,67083.0,84643.0,129609.0,81696.0,80446.0,107500.0,110625.0,62011.0,108281.0,129609.0,84464.0,82857.0,91607.0,74744.0,80625.0,79028.0,0.0,0.801,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.205,0.536,0.172,0.0,0.0,137321.0,143214.0,210530.0,0.0,122857.0,0.0,36500.0
2467,0.0,Zipcode,85903.0,108413.0,33.4,10326.0,10326.0,9921.0,405.0,0.0,8578.0,49.461,0.727,0.057,0.177,0.038,0.001,0.15,18904.0,0.021,0.546,0.525,0.021,0.454,0.166,871.0,0.059,0.189,0.068,0.349,0.021,0.534,0.566,0.434,0.348,0.509,0.353,0.091,0.553,0.484,0.069,0.048,0.015,0.006,0.134,0.047,0.017,0.066,0.004,0.0,0.006,0.214,0.008,0.085,0.219,0.562,26.515,0.316,67543.75,405.0,480.0,"<a href=""2467-Zipcode-MA-Economy-data.html"">2467</a>",0.451,0.044,0.022,0.103,0.124,0.071,0.185,100750.0,76273.0,0.137,0.013,0.401,0.133,0.146,0.171,0.053,0.233,0.0,0.06,0.0,0.01,0.051,0.066,0.0,0.206,0.295,0.0,0.094,0.098,0.057,0.049,31635.0,108929.0,150550.0,92560.0,0.001,0.01,0.013,0.034,0.047,0.137,0.141,0.167,0.076,0.128,0.048,0.013,0.123,0.063,0.028,0.112,0.123,0.107,0.113,0.077,0.172,0.028,0.039,0.122,0.07,0.008,13.742,12.774,85903.0,96646.0,106012.0,77292.0,90601.0,155500.0,33214.0,0.0,62679.0,83125.0,25139.0,108063.0,141318.0,72296.0,108333.0,191771.0,24808.0,0.0,70658.0,83125.0,22188.0,82500.0,78804.0,93382.0,70703.0,120660.0,33286.0,0.0,42337.0,0.0,0.0,88134.0,88190.0,84766.0,86477.0,103500.0,75893.0,120461.0,102500.0,105078.0,82578.0,100938.0,250001.0,77917.0,120658.0,69485.0,67500.0,110833.0,78205.0,93393.0,60500.0,89250.0,0.771,0.0,0.177,0.052,0.0,0.0,0.052,0.084,0.123,0.0,0.0,0.0,0.09,0.261,0.219,0.171,0.0,148281.0,157891.0,0.0,0.0,145230.0,0.0,0.0
2468,0.0,Zipcode,123719.0,190139.0,41.0,3066.0,3066.0,2972.0,94.0,0.0,1251.0,58.03,0.808,0.064,0.096,0.032,0.0,0.282,4317.0,0.022,0.71,0.688,0.022,0.29,0.103,65.0,0.012,0.015,0.215,0.538,0.032,0.4,0.763,0.237,0.141,0.342,0.257,0.042,0.7,0.637,0.063,0.06,0.003,0.0,0.131,0.023,0.025,0.079,0.004,0.0,0.0,0.017,0.003,0.15,0.017,0.703,31.216,0.286,53680.297,374.0,290.0,"<a href=""2468-Zipcode-MA-Economy-data.html"">2468</a>",0.137,0.028,0.035,0.152,0.124,0.07,0.454,143750.0,103401.0,0.0,0.0,0.046,0.462,0.4,0.092,0.014,0.031,0.0,0.001,0.0,0.0,0.009,0.015,0.0,0.0,0.0,0.0,0.207,0.0,0.042,0.014,0.0,250001.0,206071.0,134531.0,0.0,0.0,0.004,0.037,0.064,0.197,0.185,0.237,0.074,0.108,0.028,0.015,0.023,0.029,0.006,0.055,0.084,0.132,0.095,0.074,0.145,0.086,0.06,0.152,0.108,0.004,19.009,12.207,123719.0,127201.0,135313.0,123750.0,103750.0,191375.0,0.0,0.0,61339.0,42000.0,0.0,150455.0,155938.0,125875.0,106000.0,248864.0,0.0,0.0,83194.0,42000.0,0.0,104777.0,104709.0,116528.0,96875.0,125956.0,0.0,0.0,46111.0,0.0,0.0,128140.0,132277.0,103529.0,129545.0,96071.0,0.0,126042.0,146205.0,149250.0,104286.0,195577.0,91250.0,0.0,0.0,103333.0,104138.0,102791.0,96310.0,110652.0,0.0,126875.0,0.87,0.0,0.13,0.0,0.0,0.0,0.027,0.0,0.031,0.1,0.0,0.0,0.027,0.234,0.222,0.36,0.0,209783.0,211875.0,0.0,0.0,207381.0,0.0,0.0
2472,0.0,Zipcode,63675.0,91991.0,39.5,22013.0,21993.0,20750.0,1243.0,20.0,6832.0,31.0,0.78,0.07,0.108,0.038,0.004,0.152,28845.0,0.043,0.763,0.719,0.043,0.237,0.131,2800.0,0.083,0.23,0.055,0.198,0.072,0.411,0.789,0.211,0.133,0.285,0.201,0.08,0.726,0.639,0.087,0.075,0.009,0.003,0.159,0.119,0.001,0.038,0.002,0.0,0.022,0.028,0.018,0.047,0.05,0.744,26.998,0.185,50659.365,1417.0,831.0,"<a href=""2472-Zipcode-MA-Economy-data.html"">2472</a>",0.114,0.049,0.035,0.236,0.271,0.131,0.165,68502.0,60087.0,0.18,0.024,0.36,0.181,0.105,0.15,0.09,0.025,0.0,0.039,0.0,0.207,0.08,0.086,0.004,0.477,0.522,0.215,0.199,0.105,0.086,0.036,42031.0,109056.0,94655.0,54983.0,0.011,0.014,0.019,0.054,0.072,0.147,0.153,0.202,0.109,0.098,0.024,0.007,0.055,0.034,0.016,0.085,0.108,0.111,0.151,0.06,0.197,0.048,0.04,0.116,0.06,0.009,13.687,13.311,63675.0,74129.0,86142.0,80427.0,58782.0,67109.0,35067.0,66429.0,54358.0,46689.0,38563.0,79690.0,91360.0,82762.0,64091.0,77222.0,36282.0,65268.0,58922.0,46689.0,40117.0,70007.0,81268.0,76313.0,54928.0,66422.0,32708.0,0.0,51827.0,0.0,35789.0,64310.0,66022.0,57875.0,65183.0,70726.0,67092.0,78611.0,71377.0,73795.0,51686.0,63324.0,73229.0,65109.0,80256.0,57500.0,56958.0,59375.0,69479.0,62179.0,73125.0,70000.0,0.581,0.2,0.149,0.036,0.033,0.0,0.12,0.057,0.0,0.02,0.021,0.027,0.173,0.419,0.131,0.032,0.0,110780.0,111316.0,156458.0,0.0,102292.0,0.0,64768.0
2474,0.0,Zipcode,76939.0,100157.0,38.9,16598.0,16570.0,15882.0,688.0,28.0,5956.0,38.036,0.814,0.046,0.102,0.036,0.003,0.165,22554.0,0.031,0.736,0.704,0.031,0.264,0.157,1254.0,0.045,0.153,0.058,0.257,0.054,0.421,0.804,0.196,0.115,0.276,0.223,0.104,0.68,0.621,0.058,0.044,0.008,0.006,0.194,0.06,0.004,0.124,0.007,0.0,0.042,0.027,0.006,0.052,0.069,0.685,31.503,0.14,34245.163,926.0,776.0,"<a href=""2474-Zipcode-MA-Economy-data.html"">2474</a>",0.12,0.034,0.027,0.179,0.256,0.136,0.248,87162.0,66164.0,0.045,0.057,0.329,0.18,0.118,0.271,0.039,0.055,0.0,0.096,0.0,0.044,0.037,0.052,0.013,0.03,0.038,0.0,0.113,0.05,0.075,0.033,0.0,129668.0,117708.0,49006.0,0.015,0.013,0.021,0.039,0.073,0.155,0.148,0.196,0.11,0.115,0.042,0.01,0.045,0.018,0.011,0.034,0.086,0.104,0.135,0.092,0.142,0.055,0.097,0.153,0.076,0.016,16.245,15.258,76939.0,86012.0,90263.0,100015.0,66677.0,90699.0,52770.0,106012.0,54462.0,51712.0,73385.0,97610.0,110625.0,104397.0,71225.0,121016.0,54063.0,106012.0,54327.0,51712.0,74896.0,73395.0,73750.0,88537.0,64698.0,90221.0,44205.0,0.0,54538.0,0.0,0.0,86258.0,86099.0,89375.0,66133.0,73583.0,74440.0,63438.0,99196.0,98411.0,121000.0,76765.0,84079.0,79375.0,76635.0,71906.0,72559.0,55945.0,64125.0,62716.0,74052.0,62773.0,0.55,0.044,0.348,0.0,0.058,0.0,0.0,0.064,0.035,0.104,0.058,0.0,0.162,0.486,0.047,0.0,0.0,130378.0,132032.0,0.0,191042.0,114821.0,0.0,129241.0
2476,0.0,Zipcode,80107.0,96442.0,39.4,9449.0,9439.0,9047.0,392.0,10.0,3991.0,39.099,0.793,0.043,0.118,0.044,0.003,0.14,13440.0,0.029,0.703,0.673,0.029,0.297,0.176,998.0,0.061,0.132,0.0,0.162,0.048,0.45,0.785,0.215,0.11,0.306,0.205,0.122,0.712,0.654,0.058,0.044,0.007,0.007,0.18,0.076,0.003,0.085,0.015,0.001,0.014,0.021,0.006,0.067,0.035,0.718,31.209,0.147,38562.425,511.0,332.0,"<a href=""2476-Zipcode-MA-Economy-data.html"">2476</a>",0.098,0.028,0.03,0.207,0.236,0.126,0.275,83018.0,73090.0,0.118,0.052,0.13,0.142,0.175,0.382,0.059,0.061,0.0,0.034,0.0,0.102,0.055,0.067,0.034,0.196,0.185,0.29,0.229,0.108,0.085,0.041,39219.0,110000.0,125904.0,50494.0,0.017,0.013,0.016,0.039,0.053,0.159,0.145,0.223,0.088,0.123,0.034,0.021,0.039,0.031,0.011,0.032,0.084,0.11,0.15,0.06,0.186,0.037,0.071,0.15,0.1,0.009,14.417,16.792,80107.0,92267.0,88387.0,111012.0,72083.0,93958.0,34835.0,62125.0,56966.0,48750.0,53750.0,102407.0,90450.0,117778.0,84063.0,80417.0,50536.0,62125.0,57092.0,46927.0,39861.0,84484.0,85724.0,106964.0,65361.0,113021.0,31507.0,0.0,56780.0,0.0,69464.0,83648.0,83145.0,112695.0,76865.0,64231.0,67348.0,87105.0,82857.0,82276.0,100227.0,99583.0,62250.0,65823.0,108462.0,84063.0,83672.0,113477.0,65964.0,64423.0,80089.0,56346.0,0.704,0.168,0.064,0.05,0.014,0.0,0.075,0.0,0.0,0.0,0.014,0.0,0.093,0.414,0.121,0.271,0.0,137393.0,137500.0,250001.0,0.0,136538.0,0.0,125859.0
2478,0.0,Zipcode,82293.0,114082.0,39.1,13713.0,13708.0,13143.0,565.0,5.0,6230.0,40.475,0.766,0.079,0.121,0.033,0.002,0.183,19943.0,0.028,0.688,0.659,0.028,0.312,0.163,1259.0,0.05,0.168,0.048,0.261,0.049,0.477,0.776,0.224,0.138,0.309,0.283,0.093,0.704,0.626,0.078,0.07,0.003,0.005,0.151,0.073,0.004,0.061,0.013,0.0,0.017,0.024,0.009,0.095,0.041,0.713,29.155,0.192,67815.673,990.0,729.0,"<a href=""2478-Zipcode-MA-Economy-data.html"">2478</a>",0.129,0.035,0.027,0.193,0.205,0.118,0.293,94038.0,74886.0,0.205,0.111,0.196,0.222,0.116,0.15,0.032,0.188,0.385,0.11,0.0,0.085,0.037,0.061,0.033,0.218,0.215,0.238,0.127,0.081,0.076,0.031,78438.0,119987.0,145723.0,63007.0,0.008,0.011,0.009,0.048,0.053,0.166,0.184,0.194,0.11,0.093,0.048,0.01,0.033,0.033,0.015,0.055,0.106,0.109,0.137,0.081,0.188,0.045,0.058,0.132,0.058,0.016,15.347,13.807,82293.0,96896.0,99292.0,106488.0,76506.0,119327.0,33542.0,93625.0,54777.0,55625.0,61500.0,110719.0,112083.0,111750.0,95781.0,155000.0,31500.0,92750.0,61042.0,57375.0,63036.0,83345.0,82500.0,99777.0,62500.0,103807.0,33958.0,0.0,47313.0,0.0,31125.0,85881.0,85893.0,82454.0,87813.0,66591.0,71563.0,62000.0,98152.0,100013.0,81250.0,109464.0,84188.0,68125.0,87500.0,78707.0,77305.0,103229.0,77734.0,60861.0,75441.0,50833.0,0.691,0.061,0.206,0.03,0.013,0.0,0.031,0.007,0.036,0.138,0.008,0.015,0.137,0.359,0.084,0.155,0.0,141034.0,146071.0,96023.0,0.0,131438.0,0.0,91538.0
2481,0.0,Zipcode,145417.0,179655.0,37.1,7323.0,7311.0,6882.0,429.0,12.0,4695.0,75.377,0.76,0.052,0.165,0.022,0.001,0.166,12018.0,0.036,0.609,0.573,0.036,0.391,0.165,469.0,0.033,0.068,0.021,0.313,0.025,0.527,0.643,0.357,0.113,0.552,0.422,0.092,0.667,0.6,0.067,0.061,0.002,0.005,0.111,0.015,0.002,0.02,0.075,0.0,0.006,0.109,0.009,0.098,0.115,0.676,28.321,0.323,95289.44,540.0,404.0,"<a href=""2481-Zipcode-MA-Economy-data.html"">2481</a>",0.296,0.034,0.025,0.095,0.096,0.071,0.383,165417.0,101968.0,0.2,0.198,0.181,0.249,0.072,0.098,0.027,0.021,0.0,0.063,0.0,0.154,0.025,0.04,0.013,0.242,0.274,0.0,0.186,0.045,0.078,0.021,0.0,235833.0,211667.0,108690.0,0.013,0.007,0.034,0.061,0.069,0.152,0.163,0.173,0.086,0.083,0.027,0.018,0.051,0.063,0.029,0.107,0.115,0.076,0.109,0.068,0.154,0.055,0.065,0.14,0.07,0.011,17.163,11.159,145417.0,154188.0,180250.0,116719.0,129167.0,250001.0,81118.0,0.0,111250.0,80677.0,31985.0,193333.0,237188.0,127266.0,150417.0,250001.0,81974.0,0.0,155625.0,80677.0,31985.0,110875.0,119063.0,98333.0,73906.0,221923.0,41645.0,0.0,75870.0,0.0,0.0,153750.0,155154.0,102067.0,137279.0,67000.0,91016.0,150156.0,174866.0,181375.0,140208.0,178000.0,0.0,91016.0,0.0,113793.0,115469.0,100729.0,84464.0,53971.0,98750.0,0.0,0.8,0.041,0.101,0.058,0.0,0.0,0.105,0.047,0.016,0.01,0.0,0.033,0.146,0.51,0.078,0.016,0.0,215291.0,227721.0,156042.0,0.0,154695.0,0.0,124479.0
2482,0.0,Zipcode,113711.0,158468.0,39.4,5182.0,5182.0,4919.0,263.0,0.0,3297.0,55.501,0.714,0.065,0.184,0.036,0.001,0.172,8479.0,0.031,0.611,0.58,0.031,0.389,0.176,333.0,0.033,0.129,0.159,0.267,0.029,0.472,0.74,0.26,0.141,0.376,0.341,0.124,0.695,0.651,0.044,0.028,0.01,0.006,0.119,0.001,0.003,0.013,0.102,0.0,0.006,0.075,0.006,0.098,0.081,0.702,30.592,0.337,82172.398,393.0,289.0,"<a href=""2482-Zipcode-MA-Economy-data.html"">2482</a>",0.204,0.018,0.032,0.108,0.12,0.124,0.395,146875.0,90422.0,0.138,0.009,0.291,0.252,0.18,0.129,0.02,0.308,0.0,0.071,0.0,0.14,0.036,0.03,0.019,0.0,0.0,0.0,0.333,0.122,0.061,0.015,0.0,199231.0,181083.0,80750.0,0.001,0.007,0.031,0.033,0.094,0.133,0.141,0.229,0.121,0.076,0.024,0.026,0.051,0.032,0.035,0.113,0.129,0.086,0.064,0.037,0.131,0.045,0.069,0.162,0.095,0.035,17.599,12.993,113711.0,125847.0,143611.0,120324.0,83750.0,193750.0,26094.0,26979.0,83684.0,90536.0,76000.0,156597.0,202500.0,125179.0,114896.0,250001.0,26458.0,26979.0,102000.0,0.0,76000.0,92208.0,92450.0,101935.0,72039.0,129306.0,16250.0,0.0,81917.0,0.0,0.0,127688.0,128313.0,123810.0,112375.0,71250.0,88077.0,109583.0,151902.0,152891.0,101250.0,141250.0,0.0,0.0,109722.0,92500.0,91324.0,124405.0,90436.0,69286.0,97617.0,0.0,0.685,0.0,0.236,0.08,0.0,0.0,0.057,0.025,0.0,0.067,0.0,0.0,0.293,0.408,0.118,0.032,0.0,193385.0,193333.0,0.0,0.0,226875.0,0.0,244659.0
2492,0.0,Zipcode,106890.0,144898.0,38.3,9861.0,9861.0,9418.0,443.0,0.0,5610.0,53.67,0.785,0.049,0.127,0.038,0.002,0.192,15471.0,0.029,0.637,0.609,0.029,0.363,0.194,608.0,0.031,0.107,0.046,0.151,0.029,0.473,0.724,0.276,0.156,0.4,0.278,0.085,0.769,0.701,0.069,0.059,0.01,0.0,0.107,0.002,0.008,0.018,0.08,0.0,0.008,0.02,0.003,0.091,0.029,0.773,31.456,0.234,51222.121,1030.0,564.0,"<a href=""2492-Zipcode-MA-Economy-data.html"">2492</a>",0.173,0.037,0.027,0.165,0.141,0.082,0.375,124414.0,80631.0,0.128,0.168,0.038,0.225,0.074,0.367,0.028,0.316,0.0,0.031,0.0,0.15,0.029,0.033,0.015,0.271,0.351,0.0,0.041,0.051,0.069,0.024,0.0,186076.0,188945.0,80136.0,0.005,0.011,0.017,0.05,0.103,0.203,0.169,0.153,0.083,0.091,0.034,0.0,0.061,0.02,0.018,0.066,0.101,0.101,0.106,0.057,0.151,0.05,0.05,0.194,0.09,0.018,17.625,13.831,106890.0,120367.0,127315.0,110511.0,92197.0,203875.0,51392.0,90893.0,94219.0,64743.0,46125.0,141339.0,153088.0,105997.0,140714.0,250001.0,80385.0,90893.0,122230.0,64743.0,0.0,93333.0,88393.0,161313.0,67262.0,150764.0,50118.0,0.0,46750.0,0.0,0.0,121250.0,120902.0,121539.0,99338.0,82153.0,76071.0,76908.0,136094.0,144375.0,121329.0,135156.0,110781.0,64083.0,0.0,88184.0,87132.0,250001.0,82365.0,66964.0,89135.0,75724.0,0.592,0.0,0.301,0.08,0.027,0.0,0.116,0.024,0.06,0.076,0.0,0.019,0.327,0.192,0.151,0.036,0.0,175820.0,174846.0,0.0,0.0,212159.0,0.0,231771.0
2493,0.0,Zipcode,149519.0,191744.0,41.4,5262.0,5262.0,5031.0,231.0,0.0,3608.0,69.453,0.704,0.08,0.189,0.027,0.0,0.161,8870.0,0.026,0.593,0.567,0.026,0.407,0.135,589.0,0.053,0.149,0.066,0.243,0.019,0.529,0.722,0.278,0.148,0.415,0.352,0.113,0.736,0.678,0.058,0.047,0.003,0.007,0.063,0.004,0.0,0.029,0.03,0.0,0.001,0.044,0.011,0.144,0.046,0.747,29.838,0.0,143674.513,700.0,314.0,"<a href=""2493-Zipcode-MA-Economy-data.html"">2493</a>",0.188,0.043,0.028,0.101,0.084,0.093,0.463,184089.0,95167.0,0.122,0.233,0.161,0.199,0.126,0.16,0.05,0.138,0.0,0.079,0.0,0.08,0.049,0.056,0.007,0.476,0.449,1.0,0.5,0.035,0.056,0.043,0.0,250001.0,236976.0,91818.0,0.024,0.009,0.018,0.047,0.131,0.182,0.142,0.166,0.06,0.168,0.018,0.007,0.011,0.019,0.021,0.049,0.114,0.114,0.125,0.065,0.141,0.059,0.067,0.132,0.104,0.01,16.377,13.463,149519.0,153832.0,184332.0,125074.0,114414.0,200455.0,106176.0,0.0,108984.0,98466.0,0.0,202875.0,207550.0,140568.0,185385.0,250001.0,114250.0,0.0,125694.0,98466.0,0.0,101422.0,126250.0,83684.0,93507.0,126250.0,42917.0,0.0,76944.0,0.0,0.0,151997.0,150434.0,250001.0,115764.0,88500.0,250001.0,185192.0,183418.0,177049.0,211058.0,176908.0,0.0,0.0,0.0,116023.0,102222.0,250001.0,82763.0,88500.0,100250.0,0.0,0.798,0.063,0.105,0.0,0.033,0.0,0.012,0.072,0.03,0.0,0.0,0.0,0.219,0.288,0.196,0.102,0.0,235766.0,236452.0,250001.0,0.0,202857.0,0.0,250001.0
